AnimalID,BirthDate,BirthFarm,DeathDate,DeathFarm,Species
A000008225,01/02/2014,F000000001,01/06/2021,F000000001,CATTLE
A000008226,01/02/2014,F000000001,01/06/2021,F000000001,CATTLE
A000008227,01/02/2014,F000000001,01/06/2021,F000000001,CATTLE
A000008228,01/02/2014,F000000001,01/06/2021,F000000001,CATTLE
A000008306,01/02/2014,F000000001,01/07/2021,F000000001,CATTLE
A000008307,01/02/2014,F000000001,01/07/2021,F000000001,CATTLE
A000008308,01/02/2014,F000000001,01/07/2021,F000000001,CATTLE
A000008309,01/02/2014,F000000001,01/07/2021,F000000001,CATTLE
A000008310,01/02/2014,F000000001,01/07/2021,F000000001,CATTLE
A000008311,01/02/2014,F000000001,01/07/2021,F000000001,CATTLE
A000008312,01/02/2014,F000000001,01/07/2021,F000000001,CATTLE
A000008313,01/02/2014,F000000001,01/07/2021,F000000001,CATTLE
A000008401,01/02/2014,F000000001,01/08/2021,F000000001,CATTLE
A000008402,01/02/2014,F000000001,01/08/2021,F000000001,CATTLE
A000008403,01/02/2014,F000000001,01/08/2021,F000000001,CATTLE
A000008404,01/02/2014,F000000001,01/08/2021,F000000001,CATTLE
A000008496,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008497,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008498,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008499,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008500,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008501,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008502,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008503,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008504,01/02/2014,F000000001,01/09/2021,F000000001,CATTLE
A000008574,01/02/2014,F000000001,01/04/2022,F000000001,CATTLE
A000008575,01/02/2014,F000000001,01/04/2022,F000000001,CATTLE
A000008576,01/02/2014,F000000001,01/04/2022,F000000001,CATTLE
A000008577,01/02/2014,F000000001,01/04/2022,F000000001,CATTLE
A000008578,01/02/2014,F000000001,01/04/2022,F000000001,CATTLE
A000008579,01/02/2014,F000000001,01/04/2022,F000000001,CATTLE
A000008580,01/02/2014,F000000001,01/04/2022,F000000001,CATTLE
A000008841,01/02/2014,F000000001,01/07/2022,F000000001,CATTLE
A000008842,01/02/2014,F000000001,01/07/2022,F000000001,CATTLE
A000008843,01/02/2014,F000000001,01/07/2022,F000000001,CATTLE
A000008844,01/02/2014,F000000001,01/07/2022,F000000001,CATTLE
A000008845,01/02/2014,F000000001,01/07/2022,F000000001,CATTLE
A000008846,01/02/2014,F000000001,01/07/2022,F000000001,CATTLE
A000008847,01/02/2014,F000000001,01/07/2022,F000000001,CATTLE
A000008848,01/02/2014,F000000001,01/07/2022,F000000001,CATTLE
A000008951,01/02/2014,F000000001,01/08/2022,F000000001,CATTLE
A000008952,01/02/2014,F000000001,01/08/2022,F000000001,CATTLE
A000008953,01/02/2014,F000000001,01/08/2022,F000000001,CATTLE
A000008954,01/02/2014,F000000001,01/08/2022,F000000001,CATTLE
A000008955,01/02/2014,F000000001,01/08/2022,F000000001,CATTLE
A000009031,01/02/2014,F000000001,01/09/2022,F000000001,CATTLE
A000009032,01/02/2014,F000000001,01/09/2022,F000000001,CATTLE
A000009033,01/02/2014,F000000001,01/09/2022,F000000001,CATTLE
A000009034,01/02/2014,F000000001,01/09/2022,F000000001,CATTLE
A000009127,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009128,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009129,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009130,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009131,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009132,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009133,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009134,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009135,01/02/2014,F000000001,01/04/2023,F000000001,CATTLE
A000009296,01/02/2014,F000000001,01/06/2023,F000000001,CATTLE
A000009297,01/02/2014,F000000001,01/06/2023,F000000001,CATTLE
A000009298,01/02/2014,F000000001,01/06/2023,F000000001,CATTLE
A000009299,01/02/2014,F000000001,01/06/2023,F000000001,CATTLE
A000009376,01/02/2014,F000000001,01/07/2023,F000000001,CATTLE
A000009377,01/02/2014,F000000001,01/07/2023,F000000001,CATTLE
A000009378,01/02/2014,F000000001,01/07/2023,F000000001,CATTLE
A000009379,01/02/2014,F000000001,01/07/2023,F000000001,CATTLE
A000009380,01/02/2014,F000000001,01/07/2023,F000000001,CATTLE
A000009381,01/02/2014,F000000001,01/07/2023,F000000001,CATTLE
A000009382,01/02/2014,F000000001,01/07/2023,F000000001,CATTLE
A000009383,01/02/2014,F000000001,01/07/2023,F000000001,CATTLE
A000009479,01/02/2014,F000000001,01/08/2023,F000000001,CATTLE
A000009480,01/02/2014,F000000001,01/08/2023,F000000001,CATTLE
A000009481,01/02/2014,F000000001,01/08/2023,F000000001,CATTLE
A000009567,01/02/2014,F000000001,01/09/2023,F000000001,CATTLE
A000009568,01/02/2014,F000000001,01/09/2023,F000000001,CATTLE
A000009569,01/02/2014,F000000001,01/09/2023,F000000001,CATTLE
A000004078,01/02/2014,F000000002,01/04/2014,F000000002,CATTLE
A000004079,01/02/2014,F000000002,01/04/2014,F000000002,CATTLE
A000004080,01/02/2014,F000000002,01/04/2014,F000000002,CATTLE
A000004081,01/02/2014,F000000002,01/04/2014,F000000002,CATTLE
A000004082,01/02/2014,F000000002,01/04/2014,F000000002,CATTLE
A000004178,01/02/2014,F000000002,01/05/2014,F000000002,CATTLE
A000004179,01/02/2014,F000000002,01/05/2014,F000000002,CATTLE
A000004180,01/02/2014,F000000002,01/05/2014,F000000002,CATTLE
A000004181,01/02/2014,F000000002,01/05/2014,F000000002,CATTLE
A000004182,01/02/2014,F000000002,01/05/2014,F000000002,CATTLE
A000004183,01/02/2014,F000000002,01/05/2014,F000000002,CATTLE
A000004279,01/02/2014,F000000002,01/06/2014,F000000002,CATTLE
A000004280,01/02/2014,F000000002,01/06/2014,F000000002,CATTLE
A000004281,01/02/2014,F000000002,01/06/2014,F000000002,CATTLE
A000004370,01/02/2014,F000000002,01/07/2014,F000000002,CATTLE
A000004371,01/02/2014,F000000002,01/07/2014,F000000002,CATTLE
A000004372,01/02/2014,F000000002,01/07/2014,F000000002,CATTLE
A000004373,01/02/2014,F000000002,01/07/2014,F000000002,CATTLE
A000004374,01/02/2014,F000000002,01/07/2014,F000000002,CATTLE
A000004464,01/02/2014,F000000002,01/08/2014,F000000002,CATTLE
A000004465,01/02/2014,F000000002,01/08/2014,F000000002,CATTLE
A000004466,01/02/2014,F000000002,01/08/2014,F000000002,CATTLE
A000004467,01/02/2014,F000000002,01/08/2014,F000000002,CATTLE
A000004468,01/02/2014,F000000002,01/08/2014,F000000002,CATTLE
A000004546,01/02/2014,F000000002,01/09/2014,F000000002,CATTLE
A000004547,01/02/2014,F000000002,01/09/2014,F000000002,CATTLE
A000004640,01/02/2014,F000000002,01/04/2015,F000000002,CATTLE
A000004641,01/02/2014,F000000002,01/04/2015,F000000002,CATTLE
A000004642,01/02/2014,F000000002,01/04/2015,F000000002,CATTLE
A000004734,01/02/2014,F000000002,01/05/2015,F000000002,CATTLE
A000004735,01/02/2014,F000000002,01/05/2015,F000000002,CATTLE
A000004736,01/02/2014,F000000002,01/05/2015,F000000002,CATTLE
A000004737,01/02/2014,F000000002,01/05/2015,F000000002,CATTLE
A000004836,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004837,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004838,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004839,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004840,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004841,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004842,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004843,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004844,01/02/2014,F000000002,01/06/2015,F000000002,CATTLE
A000004959,01/02/2014,F000000002,01/07/2015,F000000002,CATTLE
A000004960,01/02/2014,F000000002,01/07/2015,F000000002,CATTLE
A000005134,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005135,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005136,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005137,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005138,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005139,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005140,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005141,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005142,01/02/2014,F000000002,01/09/2015,F000000002,CATTLE
A000005210,01/02/2014,F000000002,01/04/2016,F000000002,CATTLE
A000005311,01/02/2014,F000000002,01/05/2016,F000000002,CATTLE
A000005312,01/02/2014,F000000002,01/05/2016,F000000002,CATTLE
A000005313,01/02/2014,F000000002,01/05/2016,F000000002,CATTLE
A000005314,01/02/2014,F000000002,01/05/2016,F000000002,CATTLE
A000005315,01/02/2014,F000000002,01/05/2016,F000000002,CATTLE
A000005316,01/02/2014,F000000002,01/05/2016,F000000002,CATTLE
A000005317,01/02/2014,F000000002,01/05/2016,F000000002,CATTLE
A000005318,01/02/2014,F000000002,01/05/2016,F000000002,CATTLE
A000005405,01/02/2014,F000000002,01/06/2016,F000000002,CATTLE
A000005406,01/02/2014,F000000002,01/06/2016,F000000002,CATTLE
A000005407,01/02/2014,F000000002,01/06/2016,F000000002,CATTLE
A000005408,01/02/2014,F000000002,01/06/2016,F000000002,CATTLE
A000005409,01/02/2014,F000000002,01/06/2016,F000000002,CATTLE
A000005410,01/02/2014,F000000002,01/06/2016,F000000002,CATTLE
A000005411,01/02/2014,F000000002,01/06/2016,F000000002,CATTLE
A000005412,01/02/2014,F000000002,01/06/2016,F000000002,CATTLE
A000005586,01/02/2014,F000000002,01/08/2016,F000000002,CATTLE
A000005587,01/02/2014,F000000002,01/08/2016,F000000002,CATTLE
A000005588,01/02/2014,F000000002,01/08/2016,F000000002,CATTLE
A000005589,01/02/2014,F000000002,01/08/2016,F000000002,CATTLE
A000005590,01/02/2014,F000000002,01/08/2016,F000000002,CATTLE
A000005591,01/02/2014,F000000002,01/08/2016,F000000002,CATTLE
A000005592,01/02/2014,F000000002,01/08/2016,F000000002,CATTLE
A000005593,01/02/2014,F000000002,01/08/2016,F000000002,CATTLE
A000005676,01/02/2014,F000000002,01/09/2016,F000000002,CATTLE
A000005677,01/02/2014,F000000002,01/09/2016,F000000002,CATTLE
A000005678,01/02/2014,F000000002,01/09/2016,F000000002,CATTLE
A000005679,01/02/2014,F000000002,01/09/2016,F000000002,CATTLE
A000005680,01/02/2014,F000000002,01/09/2016,F000000002,CATTLE
A000005768,01/02/2014,F000000002,01/04/2017,F000000002,CATTLE
A000005769,01/02/2014,F000000002,01/04/2017,F000000002,CATTLE
A000005770,01/02/2014,F000000002,01/04/2017,F000000002,CATTLE
A000005771,01/02/2014,F000000002,01/04/2017,F000000002,CATTLE
A000005772,01/02/2014,F000000002,01/04/2017,F000000002,CATTLE
A000005773,01/02/2014,F000000002,01/04/2017,F000000002,CATTLE
A000005774,01/02/2014,F000000002,01/04/2017,F000000002,CATTLE
A000005849,01/02/2014,F000000002,01/05/2017,F000000002,CATTLE
A000005850,01/02/2014,F000000002,01/05/2017,F000000002,CATTLE
A000005851,01/02/2014,F000000002,01/05/2017,F000000002,CATTLE
A000005852,01/02/2014,F000000002,01/05/2017,F000000002,CATTLE
A000005853,01/02/2014,F000000002,01/05/2017,F000000002,CATTLE
A000005854,01/02/2014,F000000002,01/05/2017,F000000002,CATTLE
A000005855,01/02/2014,F000000002,01/05/2017,F000000002,CATTLE
A000005955,01/02/2014,F000000002,01/06/2017,F000000002,CATTLE
A000005956,01/02/2014,F000000002,01/06/2017,F000000002,CATTLE
A000005957,01/02/2014,F000000002,01/06/2017,F000000002,CATTLE
A000005958,01/02/2014,F000000002,01/06/2017,F000000002,CATTLE
A000006026,01/02/2014,F000000002,01/07/2017,F000000002,CATTLE
A000006027,01/02/2014,F000000002,01/07/2017,F000000002,CATTLE
A000006028,01/02/2014,F000000002,01/07/2017,F000000002,CATTLE
A000006029,01/02/2014,F000000002,01/07/2017,F000000002,CATTLE
A000006030,01/02/2014,F000000002,01/07/2017,F000000002,CATTLE
A000006031,01/02/2014,F000000002,01/07/2017,F000000002,CATTLE
A000006032,01/02/2014,F000000002,01/07/2017,F000000002,CATTLE
A000006139,01/02/2014,F000000002,01/08/2017,F000000002,CATTLE
A000006140,01/02/2014,F000000002,01/08/2017,F000000002,CATTLE
A000006228,01/02/2014,F000000002,01/09/2017,F000000002,CATTLE
A000006229,01/02/2014,F000000002,01/09/2017,F000000002,CATTLE
A000006230,01/02/2014,F000000002,01/09/2017,F000000002,CATTLE
A000006231,01/02/2014,F000000002,01/09/2017,F000000002,CATTLE
A000006232,01/02/2014,F000000002,01/09/2017,F000000002,CATTLE
A000006233,01/02/2014,F000000002,01/09/2017,F000000002,CATTLE
A000006234,01/02/2014,F000000002,01/09/2017,F000000002,CATTLE
A000006344,01/02/2014,F000000002,01/04/2018,F000000002,CATTLE
A000006345,01/02/2014,F000000002,01/04/2018,F000000002,CATTLE
A000006346,01/02/2014,F000000002,01/04/2018,F000000002,CATTLE
A000006347,01/02/2014,F000000002,01/04/2018,F000000002,CATTLE
A000006348,01/02/2014,F000000002,01/04/2018,F000000002,CATTLE
A000006349,01/02/2014,F000000002,01/04/2018,F000000002,CATTLE
A000006350,01/02/2014,F000000002,01/04/2018,F000000002,CATTLE
A000006439,01/02/2014,F000000002,01/05/2018,F000000002,CATTLE
A000006440,01/02/2014,F000000002,01/05/2018,F000000002,CATTLE
A000006441,01/02/2014,F000000002,01/05/2018,F000000002,CATTLE
A000006442,01/02/2014,F000000002,01/05/2018,F000000002,CATTLE
A000006543,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006544,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006545,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006546,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006547,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006548,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006549,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006550,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006551,01/02/2014,F000000002,01/06/2018,F000000002,CATTLE
A000006622,01/02/2014,F000000002,01/07/2018,F000000002,CATTLE
A000006702,01/02/2014,F000000002,01/08/2018,F000000002,CATTLE
A000006796,01/02/2014,F000000002,01/09/2018,F000000002,CATTLE
A000006797,01/02/2014,F000000002,01/09/2018,F000000002,CATTLE
A000006798,01/02/2014,F000000002,01/09/2018,F000000002,CATTLE
A000006799,01/02/2014,F000000002,01/09/2018,F000000002,CATTLE
A000006800,01/02/2014,F000000002,01/09/2018,F000000002,CATTLE
A000006801,01/02/2014,F000000002,01/09/2018,F000000002,CATTLE
A000006888,01/02/2014,F000000002,01/04/2019,F000000002,CATTLE
A000006889,01/02/2014,F000000002,01/04/2019,F000000002,CATTLE
A000006890,01/02/2014,F000000002,01/04/2019,F000000002,CATTLE
A000006891,01/02/2014,F000000002,01/04/2019,F000000002,CATTLE
A000006892,01/02/2014,F000000002,01/04/2019,F000000002,CATTLE
A000006893,01/02/2014,F000000002,01/04/2019,F000000002,CATTLE
A000006894,01/02/2014,F000000002,01/04/2019,F000000002,CATTLE
A000006895,01/02/2014,F000000002,01/04/2019,F000000002,CATTLE
A000006985,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000006986,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000006987,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000006988,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000006989,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000006990,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000006991,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000006992,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000006993,01/02/2014,F000000002,01/05/2019,F000000002,CATTLE
A000007096,01/02/2014,F000000002,01/06/2019,F000000002,CATTLE
A000007097,01/02/2014,F000000002,01/06/2019,F000000002,CATTLE
A000007098,01/02/2014,F000000002,01/06/2019,F000000002,CATTLE
A000007099,01/02/2014,F000000002,01/06/2019,F000000002,CATTLE
A000007206,01/02/2014,F000000002,01/07/2019,F000000002,CATTLE
A000007288,01/02/2014,F000000002,01/08/2019,F000000002,CATTLE
A000007289,01/02/2014,F000000002,01/08/2019,F000000002,CATTLE
A000007290,01/02/2014,F000000002,01/08/2019,F000000002,CATTLE
A000007291,01/02/2014,F000000002,01/08/2019,F000000002,CATTLE
A000007292,01/02/2014,F000000002,01/08/2019,F000000002,CATTLE
A000007293,01/02/2014,F000000002,01/08/2019,F000000002,CATTLE
A000007379,01/02/2014,F000000002,01/09/2019,F000000002,CATTLE
A000007380,01/02/2014,F000000002,01/09/2019,F000000002,CATTLE
A000007381,01/02/2014,F000000002,01/09/2019,F000000002,CATTLE
A000007382,01/02/2014,F000000002,01/09/2019,F000000002,CATTLE
A000007383,01/02/2014,F000000002,01/09/2019,F000000002,CATTLE
A000007384,01/02/2014,F000000002,01/09/2019,F000000002,CATTLE
A000007385,01/02/2014,F000000002,01/09/2019,F000000002,CATTLE
A000007479,01/02/2014,F000000002,01/04/2020,F000000002,CATTLE
A000007480,01/02/2014,F000000002,01/04/2020,F000000002,CATTLE
A000007565,01/02/2014,F000000002,01/05/2020,F000000002,CATTLE
A000007566,01/02/2014,F000000002,01/05/2020,F000000002,CATTLE
A000007567,01/02/2014,F000000002,01/05/2020,F000000002,CATTLE
A000007568,01/02/2014,F000000002,01/05/2020,F000000002,CATTLE
A000007569,01/02/2014,F000000002,01/05/2020,F000000002,CATTLE
A000007570,01/02/2014,F000000002,01/05/2020,F000000002,CATTLE
A000007571,01/02/2014,F000000002,01/05/2020,F000000002,CATTLE
A000007675,01/02/2014,F000000002,01/06/2020,F000000002,CATTLE
A000007676,01/02/2014,F000000002,01/06/2020,F000000002,CATTLE
A000007677,01/02/2014,F000000002,01/06/2020,F000000002,CATTLE
A000007790,01/02/2014,F000000002,01/07/2020,F000000002,CATTLE
A000007791,01/02/2014,F000000002,01/07/2020,F000000002,CATTLE
A000007792,01/02/2014,F000000002,01/07/2020,F000000002,CATTLE
A000007892,01/02/2014,F000000002,01/08/2020,F000000002,CATTLE
A000007996,01/02/2014,F000000002,01/09/2020,F000000002,CATTLE
A000007997,01/02/2014,F000000002,01/09/2020,F000000002,CATTLE
A000007998,01/02/2014,F000000002,01/09/2020,F000000002,CATTLE
A000007999,01/02/2014,F000000002,01/09/2020,F000000002,CATTLE
A000008000,01/02/2014,F000000002,01/09/2020,F000000002,CATTLE
A000008001,01/02/2014,F000000002,01/09/2020,F000000002,CATTLE
A000008131,01/02/2014,F000000002,01/05/2021,F000000002,CATTLE
A000008229,01/02/2014,F000000002,01/06/2021,F000000002,CATTLE
A000008230,01/02/2014,F000000002,01/06/2021,F000000002,CATTLE
A000008231,01/02/2014,F000000002,01/06/2021,F000000002,CATTLE
A000008232,01/02/2014,F000000002,01/06/2021,F000000002,CATTLE
A000008233,01/02/2014,F000000002,01/06/2021,F000000002,CATTLE
A000008234,01/02/2014,F000000002,01/06/2021,F000000002,CATTLE
A000008314,01/02/2014,F000000002,01/07/2021,F000000002,CATTLE
A000008315,01/02/2014,F000000002,01/07/2021,F000000002,CATTLE
A000008316,01/02/2014,F000000002,01/07/2021,F000000002,CATTLE
A000008317,01/02/2014,F000000002,01/07/2021,F000000002,CATTLE
A000008318,01/02/2014,F000000002,01/07/2021,F000000002,CATTLE
A000008319,01/02/2014,F000000002,01/07/2021,F000000002,CATTLE
A000008320,01/02/2014,F000000002,01/07/2021,F000000002,CATTLE
A000008321,01/02/2014,F000000002,01/07/2021,F000000002,CATTLE
A000008405,01/02/2014,F000000002,01/08/2021,F000000002,CATTLE
A000008505,01/02/2014,F000000002,01/09/2021,F000000002,CATTLE
A000008506,01/02/2014,F000000002,01/09/2021,F000000002,CATTLE
A000008507,01/02/2014,F000000002,01/09/2021,F000000002,CATTLE
A000008508,01/02/2014,F000000002,01/09/2021,F000000002,CATTLE
A000008509,01/02/2014,F000000002,01/09/2021,F000000002,CATTLE
A000008581,01/02/2014,F000000002,01/04/2022,F000000002,CATTLE
A000008651,01/02/2014,F000000002,01/05/2022,F000000002,CATTLE
A000008652,01/02/2014,F000000002,01/05/2022,F000000002,CATTLE
A000008653,01/02/2014,F000000002,01/05/2022,F000000002,CATTLE
A000008654,01/02/2014,F000000002,01/05/2022,F000000002,CATTLE
A000008724,01/02/2014,F000000002,01/06/2022,F000000002,CATTLE
A000008725,01/02/2014,F000000002,01/06/2022,F000000002,CATTLE
A000008726,01/02/2014,F000000002,01/06/2022,F000000002,CATTLE
A000008727,01/02/2014,F000000002,01/06/2022,F000000002,CATTLE
A000008728,01/02/2014,F000000002,01/06/2022,F000000002,CATTLE
A000008729,01/02/2014,F000000002,01/06/2022,F000000002,CATTLE
A000008849,01/02/2014,F000000002,01/07/2022,F000000002,CATTLE
A000008850,01/02/2014,F000000002,01/07/2022,F000000002,CATTLE
A000008851,01/02/2014,F000000002,01/07/2022,F000000002,CATTLE
A000008956,01/02/2014,F000000002,01/08/2022,F000000002,CATTLE
A000008957,01/02/2014,F000000002,01/08/2022,F000000002,CATTLE
A000008958,01/02/2014,F000000002,01/08/2022,F000000002,CATTLE
A000008959,01/02/2014,F000000002,01/08/2022,F000000002,CATTLE
A000009035,01/02/2014,F000000002,01/09/2022,F000000002,CATTLE
A000009036,01/02/2014,F000000002,01/09/2022,F000000002,CATTLE
A000009037,01/02/2014,F000000002,01/09/2022,F000000002,CATTLE
A000009038,01/02/2014,F000000002,01/09/2022,F000000002,CATTLE
A000009039,01/02/2014,F000000002,01/09/2022,F000000002,CATTLE
A000009040,01/02/2014,F000000002,01/09/2022,F000000002,CATTLE
A000009136,01/02/2014,F000000002,01/04/2023,F000000002,CATTLE
A000009137,01/02/2014,F000000002,01/04/2023,F000000002,CATTLE
A000009138,01/02/2014,F000000002,01/04/2023,F000000002,CATTLE
A000009139,01/02/2014,F000000002,01/04/2023,F000000002,CATTLE
