AnimalID,Species,FarmID,Date,Type
A000005077,CATTLE,F000000009,01/09/2005,BIRTH
A000005078,CATTLE,F000000009,01/09/2005,BIRTH
A000005079,CATTLE,F000000009,01/09/2005,BIRTH
A000005080,CATTLE,F000000009,01/09/2005,BIRTH
A000005081,CATTLE,F000000010,01/09/2005,BIRTH
A000005082,CATTLE,F000000010,01/09/2005,BIRTH
A000005083,CATTLE,F000000010,01/09/2005,BIRTH
A000005084,CATTLE,F000000010,01/09/2005,BIRTH
A000005085,CATTLE,F000000010,01/09/2005,BIRTH
A000005086,CATTLE,F000000010,01/09/2005,BIRTH
A000005087,CATTLE,F000000010,01/09/2005,BIRTH
A000005088,CATTLE,F000000010,01/09/2005,BIRTH
A000005089,CATTLE,F000000010,01/09/2005,BIRTH
A000005090,CATTLE,F000000011,01/09/2005,BIRTH
A000005091,CATTLE,F000000011,01/09/2005,BIRTH
A000005092,CATTLE,F000000011,01/09/2005,BIRTH
A000005093,CATTLE,F000000011,01/09/2005,BIRTH
A000005094,CATTLE,F000000011,01/09/2005,BIRTH
A000005095,CATTLE,F000000012,01/09/2005,BIRTH
A000005096,CATTLE,F000000012,01/09/2005,BIRTH
A000005097,CATTLE,F000000012,01/09/2005,BIRTH
A000005098,CATTLE,F000000012,01/09/2005,BIRTH
A000005099,CATTLE,F000000012,01/09/2005,BIRTH
A000005100,CATTLE,F000000012,01/09/2005,BIRTH
A000005101,CATTLE,F000000013,01/09/2005,BIRTH
A000005102,CATTLE,F000000013,01/09/2005,BIRTH
A000005103,CATTLE,F000000013,01/09/2005,BIRTH
A000005104,CATTLE,F000000013,01/09/2005,BIRTH
A000005105,CATTLE,F000000014,01/09/2005,BIRTH
A000005106,CATTLE,F000000014,01/09/2005,BIRTH
A000005107,CATTLE,F000000014,01/09/2005,BIRTH
A000005108,CATTLE,F000000014,01/09/2005,BIRTH
A000005109,CATTLE,F000000014,01/09/2005,BIRTH
A000005110,CATTLE,F000000014,01/09/2005,BIRTH
A000005111,CATTLE,F000000014,01/09/2005,BIRTH
A000005112,CATTLE,F000000014,01/09/2005,BIRTH
A000005113,CATTLE,F000000015,01/09/2005,BIRTH
A000005114,CATTLE,F000000016,01/09/2005,BIRTH
A000005115,CATTLE,F000000016,01/09/2005,BIRTH
A000005116,CATTLE,F000000016,01/09/2005,BIRTH
A000005117,CATTLE,F000000016,01/09/2005,BIRTH
A000005118,CATTLE,F000000017,01/09/2005,BIRTH
A000005119,CATTLE,F000000017,01/09/2005,BIRTH
A000005120,CATTLE,F000000017,01/09/2005,BIRTH
A000005121,CATTLE,F000000017,01/09/2005,BIRTH
A000005122,CATTLE,F000000017,01/09/2005,BIRTH
A000005123,CATTLE,F000000017,01/09/2005,BIRTH
A000005124,CATTLE,F000000017,01/09/2005,BIRTH
A000005125,CATTLE,F000000017,01/09/2005,BIRTH
A000005126,CATTLE,F000000018,01/09/2005,BIRTH
A000005127,CATTLE,F000000019,01/09/2005,BIRTH
A000005128,CATTLE,F000000019,01/09/2005,BIRTH
A000005129,CATTLE,F000000019,01/09/2005,BIRTH
A000005130,CATTLE,F000000020,01/09/2005,BIRTH
A000005131,CATTLE,F000000020,01/09/2005,BIRTH
A000002430,CATTLE,F000000013,01/09/2005,ON
A000002430,CATTLE,F000000012,01/09/2005,OFF
A000002431,CATTLE,F000000013,01/09/2005,ON
A000002431,CATTLE,F000000012,01/09/2005,OFF
A000002432,CATTLE,F000000013,01/09/2005,ON
A000002432,CATTLE,F000000012,01/09/2005,OFF
A000002433,CATTLE,F000000013,01/09/2005,ON
A000002433,CATTLE,F000000012,01/09/2005,OFF
A000002434,CATTLE,F000000013,01/09/2005,ON
A000002434,CATTLE,F000000012,01/09/2005,OFF
A000002435,CATTLE,F000000013,01/09/2005,ON
A000002435,CATTLE,F000000012,01/09/2005,OFF
A000002436,CATTLE,F000000013,01/09/2005,ON
A000002436,CATTLE,F000000012,01/09/2005,OFF
A000002437,CATTLE,F000000013,01/09/2005,ON
A000002437,CATTLE,F000000012,01/09/2005,OFF
A000002438,CATTLE,F000000013,01/09/2005,ON
A000002438,CATTLE,F000000012,01/09/2005,OFF
A000002526,CATTLE,F000000013,01/09/2005,ON
A000002526,CATTLE,F000000012,01/09/2005,OFF
A000002527,CATTLE,F000000013,01/09/2005,ON
A000002527,CATTLE,F000000012,01/09/2005,OFF
A000002528,CATTLE,F000000013,01/09/2005,ON
A000002528,CATTLE,F000000012,01/09/2005,OFF
A000002529,CATTLE,F000000013,01/09/2005,ON
A000002529,CATTLE,F000000012,01/09/2005,OFF
A000002530,CATTLE,F000000013,01/09/2005,ON
A000002530,CATTLE,F000000012,01/09/2005,OFF
A000002626,CATTLE,F000000013,01/09/2005,ON
A000002626,CATTLE,F000000012,01/09/2005,OFF
A000002627,CATTLE,F000000013,01/09/2005,ON
A000002627,CATTLE,F000000012,01/09/2005,OFF
A000002628,CATTLE,F000000013,01/09/2005,ON
A000002628,CATTLE,F000000012,01/09/2005,OFF
A000005132,CATTLE,F000000001,01/10/2005,BIRTH
A000005133,CATTLE,F000000001,01/10/2005,BIRTH
A000005134,CATTLE,F000000002,01/10/2005,BIRTH
A000005135,CATTLE,F000000002,01/10/2005,BIRTH
A000005136,CATTLE,F000000002,01/10/2005,BIRTH
A000005137,CATTLE,F000000002,01/10/2005,BIRTH
A000005138,CATTLE,F000000002,01/10/2005,BIRTH
A000005139,CATTLE,F000000002,01/10/2005,BIRTH
A000005140,CATTLE,F000000002,01/10/2005,BIRTH
A000005141,CATTLE,F000000002,01/10/2005,BIRTH
A000005142,CATTLE,F000000002,01/10/2005,BIRTH
A000005143,CATTLE,F000000003,01/10/2005,BIRTH
A000005144,CATTLE,F000000003,01/10/2005,BIRTH
A000005145,CATTLE,F000000005,01/10/2005,BIRTH
A000005146,CATTLE,F000000006,01/10/2005,BIRTH
A000005147,CATTLE,F000000006,01/10/2005,BIRTH
A000005148,CATTLE,F000000006,01/10/2005,BIRTH
A000005149,CATTLE,F000000006,01/10/2005,BIRTH
A000005150,CATTLE,F000000006,01/10/2005,BIRTH
A000005151,CATTLE,F000000006,01/10/2005,BIRTH
A000005152,CATTLE,F000000006,01/10/2005,BIRTH
A000005153,CATTLE,F000000007,01/10/2005,BIRTH
A000005154,CATTLE,F000000007,01/10/2005,BIRTH
A000005155,CATTLE,F000000007,01/10/2005,BIRTH
A000005156,CATTLE,F000000007,01/10/2005,BIRTH
A000005157,CATTLE,F000000008,01/10/2005,BIRTH
A000005158,CATTLE,F000000008,01/10/2005,BIRTH
A000005159,CATTLE,F000000008,01/10/2005,BIRTH
A000005160,CATTLE,F000000008,01/10/2005,BIRTH
A000005161,CATTLE,F000000008,01/10/2005,BIRTH
A000005162,CATTLE,F000000009,01/10/2005,BIRTH
A000005163,CATTLE,F000000010,01/10/2005,BIRTH
A000005164,CATTLE,F000000010,01/10/2005,BIRTH
A000005165,CATTLE,F000000011,01/10/2005,BIRTH
A000005166,CATTLE,F000000011,01/10/2005,BIRTH
A000005167,CATTLE,F000000011,01/10/2005,BIRTH
A000005168,CATTLE,F000000011,01/10/2005,BIRTH
A000005169,CATTLE,F000000011,01/10/2005,BIRTH
A000005170,CATTLE,F000000012,01/10/2005,BIRTH
A000005171,CATTLE,F000000013,01/10/2005,BIRTH
A000005172,CATTLE,F000000013,01/10/2005,BIRTH
A000005173,CATTLE,F000000013,01/10/2005,BIRTH
A000005174,CATTLE,F000000013,01/10/2005,BIRTH
A000005175,CATTLE,F000000013,01/10/2005,BIRTH
A000005176,CATTLE,F000000014,01/10/2005,BIRTH
A000005177,CATTLE,F000000014,01/10/2005,BIRTH
A000005178,CATTLE,F000000015,01/10/2005,BIRTH
A000005179,CATTLE,F000000015,01/10/2005,BIRTH
A000005180,CATTLE,F000000015,01/10/2005,BIRTH
A000005181,CATTLE,F000000015,01/10/2005,BIRTH
A000005182,CATTLE,F000000015,01/10/2005,BIRTH
A000005183,CATTLE,F000000015,01/10/2005,BIRTH
A000005184,CATTLE,F000000016,01/10/2005,BIRTH
A000005185,CATTLE,F000000016,01/10/2005,BIRTH
A000005186,CATTLE,F000000016,01/10/2005,BIRTH
A000005187,CATTLE,F000000016,01/10/2005,BIRTH
A000005188,CATTLE,F000000016,01/10/2005,BIRTH
A000005189,CATTLE,F000000016,01/10/2005,BIRTH
A000005190,CATTLE,F000000016,01/10/2005,BIRTH
A000005191,CATTLE,F000000017,01/10/2005,BIRTH
A000005192,CATTLE,F000000017,01/10/2005,BIRTH
A000005193,CATTLE,F000000017,01/10/2005,BIRTH
A000005194,CATTLE,F000000017,01/10/2005,BIRTH
A000005195,CATTLE,F000000017,01/10/2005,BIRTH
A000005196,CATTLE,F000000017,01/10/2005,BIRTH
A000005197,CATTLE,F000000017,01/10/2005,BIRTH
A000005198,CATTLE,F000000017,01/10/2005,BIRTH
A000005199,CATTLE,F000000019,01/10/2005,BIRTH
A000005200,CATTLE,F000000019,01/10/2005,BIRTH
A000005201,CATTLE,F000000020,01/10/2005,BIRTH
A000005202,CATTLE,F000000020,01/10/2005,BIRTH
A000005203,CATTLE,F000000020,01/10/2005,BIRTH
A000005204,CATTLE,F000000020,01/10/2005,BIRTH
A000005205,CATTLE,F000000020,01/10/2005,BIRTH
A000002233,CATTLE,F000000019,01/10/2005,ON
A000002233,CATTLE,F000000020,01/10/2005,OFF
A000002234,CATTLE,F000000019,01/10/2005,ON
A000002234,CATTLE,F000000020,01/10/2005,OFF
A000002235,CATTLE,F000000019,01/10/2005,ON
A000002235,CATTLE,F000000020,01/10/2005,OFF
A000002298,CATTLE,F000000019,01/10/2005,ON
A000002298,CATTLE,F000000020,01/10/2005,OFF
A000002299,CATTLE,F000000019,01/10/2005,ON
A000002299,CATTLE,F000000020,01/10/2005,OFF
A000002300,CATTLE,F000000019,01/10/2005,ON
A000002300,CATTLE,F000000020,01/10/2005,OFF
A000002301,CATTLE,F000000019,01/10/2005,ON
A000002301,CATTLE,F000000020,01/10/2005,OFF
A000002302,CATTLE,F000000019,01/10/2005,ON
A000002302,CATTLE,F000000020,01/10/2005,OFF
A000002382,CATTLE,F000000019,01/10/2005,ON
A000002382,CATTLE,F000000020,01/10/2005,OFF
A000002476,CATTLE,F000000019,01/10/2005,ON
A000002476,CATTLE,F000000020,01/10/2005,OFF
A000002477,CATTLE,F000000019,01/10/2005,ON
A000002477,CATTLE,F000000020,01/10/2005,OFF
A000002562,CATTLE,F000000019,01/10/2005,ON
A000002562,CATTLE,F000000020,01/10/2005,OFF
A000002563,CATTLE,F000000019,01/10/2005,ON
A000002563,CATTLE,F000000020,01/10/2005,OFF
A000002564,CATTLE,F000000019,01/10/2005,ON
A000002564,CATTLE,F000000020,01/10/2005,OFF
A000002565,CATTLE,F000000019,01/10/2005,ON
A000002565,CATTLE,F000000020,01/10/2005,OFF
A000002566,CATTLE,F000000019,01/10/2005,ON
A000002566,CATTLE,F000000020,01/10/2005,OFF
A000002567,CATTLE,F000000019,01/10/2005,ON
A000002567,CATTLE,F000000020,01/10/2005,OFF
A000002568,CATTLE,F000000019,01/10/2005,ON
A000002568,CATTLE,F000000020,01/10/2005,OFF
A000002569,CATTLE,F000000019,01/10/2005,ON
A000002569,CATTLE,F000000020,01/10/2005,OFF
A000002570,CATTLE,F000000019,01/10/2005,ON
A000002570,CATTLE,F000000020,01/10/2005,OFF
A000002666,CATTLE,F000000019,01/10/2005,ON
A000002666,CATTLE,F000000020,01/10/2005,OFF
A000002667,CATTLE,F000000019,01/10/2005,ON
A000002667,CATTLE,F000000020,01/10/2005,OFF
A000002668,CATTLE,F000000019,01/10/2005,ON
A000002668,CATTLE,F000000020,01/10/2005,OFF
A000002669,CATTLE,F000000019,01/10/2005,ON
A000002669,CATTLE,F000000020,01/10/2005,OFF
A000002177,CATTLE,F000000006,01/11/2005,ON
A000002177,CATTLE,F000000005,01/11/2005,OFF
A000002178,CATTLE,F000000006,01/11/2005,ON
A000002178,CATTLE,F000000005,01/11/2005,OFF
A000002252,CATTLE,F000000006,01/11/2005,ON
A000002252,CATTLE,F000000005,01/11/2005,OFF
A000002253,CATTLE,F000000006,01/11/2005,ON
A000002253,CATTLE,F000000005,01/11/2005,OFF
A000002254,CATTLE,F000000006,01/11/2005,ON
A000002254,CATTLE,F000000005,01/11/2005,OFF
A000002330,CATTLE,F000000006,01/11/2005,ON
A000002330,CATTLE,F000000005,01/11/2005,OFF
A000002398,CATTLE,F000000006,01/11/2005,ON
A000002398,CATTLE,F000000005,01/11/2005,OFF
A000002399,CATTLE,F000000006,01/11/2005,ON
A000002399,CATTLE,F000000005,01/11/2005,OFF
A000002400,CATTLE,F000000006,01/11/2005,ON
A000002400,CATTLE,F000000005,01/11/2005,OFF
A000002592,CATTLE,F000000006,01/11/2005,ON
A000002592,CATTLE,F000000005,01/11/2005,OFF
A000002755,CATTLE,F000000006,01/11/2005,ON
A000002755,CATTLE,F000000005,01/11/2005,OFF
A000002756,CATTLE,F000000006,01/11/2005,ON
A000002756,CATTLE,F000000005,01/11/2005,OFF
A000002757,CATTLE,F000000006,01/11/2005,ON
A000002757,CATTLE,F000000005,01/11/2005,OFF
A000002758,CATTLE,F000000006,01/11/2005,ON
A000002758,CATTLE,F000000005,01/11/2005,OFF
A000002832,CATTLE,F000000006,01/11/2005,ON
A000002832,CATTLE,F000000005,01/11/2005,OFF
A000002833,CATTLE,F000000006,01/11/2005,ON
A000002833,CATTLE,F000000005,01/11/2005,OFF
A000002834,CATTLE,F000000006,01/11/2005,ON
A000002834,CATTLE,F000000005,01/11/2005,OFF
A000002629,CATTLE,F000000005,01/02/2006,ON
A000002629,CATTLE,F000000012,01/02/2006,OFF
A000002630,CATTLE,F000000005,01/02/2006,ON
A000002630,CATTLE,F000000012,01/02/2006,OFF
A000002631,CATTLE,F000000005,01/02/2006,ON
A000002631,CATTLE,F000000012,01/02/2006,OFF
A000002632,CATTLE,F000000005,01/02/2006,ON
A000002632,CATTLE,F000000012,01/02/2006,OFF
A000002633,CATTLE,F000000005,01/02/2006,ON
A000002633,CATTLE,F000000012,01/02/2006,OFF
A000002703,CATTLE,F000000005,01/02/2006,ON
A000002703,CATTLE,F000000012,01/02/2006,OFF
A000002704,CATTLE,F000000005,01/02/2006,ON
A000002704,CATTLE,F000000012,01/02/2006,OFF
A000002705,CATTLE,F000000005,01/02/2006,ON
A000002705,CATTLE,F000000012,01/02/2006,OFF
A000002706,CATTLE,F000000005,01/02/2006,ON
A000002706,CATTLE,F000000012,01/02/2006,OFF
A000002707,CATTLE,F000000005,01/02/2006,ON
A000002707,CATTLE,F000000012,01/02/2006,OFF
A000002708,CATTLE,F000000005,01/02/2006,ON
A000002708,CATTLE,F000000012,01/02/2006,OFF
A000002709,CATTLE,F000000005,01/02/2006,ON
A000002709,CATTLE,F000000012,01/02/2006,OFF
A000002710,CATTLE,F000000005,01/02/2006,ON
A000002710,CATTLE,F000000012,01/02/2006,OFF
A000002796,CATTLE,F000000005,01/02/2006,ON
A000002796,CATTLE,F000000012,01/02/2006,OFF
A000002797,CATTLE,F000000005,01/02/2006,ON
A000002797,CATTLE,F000000012,01/02/2006,OFF
A000002864,CATTLE,F000000005,01/02/2006,ON
A000002864,CATTLE,F000000012,01/02/2006,OFF
A000003060,CATTLE,F000000005,01/02/2006,ON
A000003060,CATTLE,F000000012,01/02/2006,OFF
A000003061,CATTLE,F000000005,01/02/2006,ON
A000003061,CATTLE,F000000012,01/02/2006,OFF
A000003062,CATTLE,F000000005,01/02/2006,ON
A000003062,CATTLE,F000000012,01/02/2006,OFF
A000002048,CATTLE,F000000001,01/03/2006,ON
A000002048,CATTLE,F000000013,01/03/2006,OFF
A000002049,CATTLE,F000000001,01/03/2006,ON
A000002049,CATTLE,F000000013,01/03/2006,OFF
A000002050,CATTLE,F000000001,01/03/2006,ON
A000002050,CATTLE,F000000013,01/03/2006,OFF
A000002051,CATTLE,F000000001,01/03/2006,ON
A000002051,CATTLE,F000000013,01/03/2006,OFF
A000002052,CATTLE,F000000001,01/03/2006,ON
A000002052,CATTLE,F000000013,01/03/2006,OFF
A000002053,CATTLE,F000000001,01/03/2006,ON
A000002053,CATTLE,F000000013,01/03/2006,OFF
A000002054,CATTLE,F000000001,01/03/2006,ON
A000002054,CATTLE,F000000013,01/03/2006,OFF
A000002120,CATTLE,F000000001,01/03/2006,ON
A000002120,CATTLE,F000000013,01/03/2006,OFF
A000002121,CATTLE,F000000001,01/03/2006,ON
A000002121,CATTLE,F000000013,01/03/2006,OFF
A000002122,CATTLE,F000000001,01/03/2006,ON
A000002122,CATTLE,F000000013,01/03/2006,OFF
A000002123,CATTLE,F000000001,01/03/2006,ON
A000002123,CATTLE,F000000013,01/03/2006,OFF
A000002192,CATTLE,F000000001,01/03/2006,ON
A000002192,CATTLE,F000000013,01/03/2006,OFF
A000002193,CATTLE,F000000001,01/03/2006,ON
A000002193,CATTLE,F000000013,01/03/2006,OFF
A000002194,CATTLE,F000000001,01/03/2006,ON
A000002194,CATTLE,F000000013,01/03/2006,OFF
A000002195,CATTLE,F000000001,01/03/2006,ON
A000002195,CATTLE,F000000013,01/03/2006,OFF
A000002196,CATTLE,F000000001,01/03/2006,ON
A000002196,CATTLE,F000000013,01/03/2006,OFF
A000002273,CATTLE,F000000001,01/03/2006,ON
A000002273,CATTLE,F000000013,01/03/2006,OFF
A000002274,CATTLE,F000000001,01/03/2006,ON
A000002274,CATTLE,F000000013,01/03/2006,OFF
A000002275,CATTLE,F000000001,01/03/2006,ON
A000002275,CATTLE,F000000013,01/03/2006,OFF
A000002024,CATTLE,F000000008,01/04/2006,ON
A000002024,CATTLE,F000000007,01/04/2006,OFF
A000002025,CATTLE,F000000008,01/04/2006,ON
A000002025,CATTLE,F000000007,01/04/2006,OFF
A000002026,CATTLE,F000000008,01/04/2006,ON
A000002026,CATTLE,F000000007,01/04/2006,OFF
A000002027,CATTLE,F000000008,01/04/2006,ON
A000002027,CATTLE,F000000007,01/04/2006,OFF
A000002028,CATTLE,F000000008,01/04/2006,ON
A000002028,CATTLE,F000000007,01/04/2006,OFF
A000002092,CATTLE,F000000008,01/04/2006,ON
A000002092,CATTLE,F000000007,01/04/2006,OFF
A000002179,CATTLE,F000000008,01/04/2006,ON
A000002179,CATTLE,F000000007,01/04/2006,OFF
A000002180,CATTLE,F000000008,01/04/2006,ON
A000002180,CATTLE,F000000007,01/04/2006,OFF
A000002181,CATTLE,F000000008,01/04/2006,ON
A000002181,CATTLE,F000000007,01/04/2006,OFF
A000002182,CATTLE,F000000008,01/04/2006,ON
A000002182,CATTLE,F000000007,01/04/2006,OFF
A000002183,CATTLE,F000000008,01/04/2006,ON
A000002183,CATTLE,F000000007,01/04/2006,OFF
A000002260,CATTLE,F000000008,01/04/2006,ON
A000002260,CATTLE,F000000007,01/04/2006,OFF
A000002261,CATTLE,F000000008,01/04/2006,ON
A000002261,CATTLE,F000000007,01/04/2006,OFF
A000005206,CATTLE,F000000001,01/05/2006,BIRTH
A000005207,CATTLE,F000000001,01/05/2006,BIRTH
A000005208,CATTLE,F000000001,01/05/2006,BIRTH
A000005209,CATTLE,F000000001,01/05/2006,BIRTH
A000005210,CATTLE,F000000002,01/05/2006,BIRTH
A000005211,CATTLE,F000000003,01/05/2006,BIRTH
A000005212,CATTLE,F000000005,01/05/2006,BIRTH
A000005213,CATTLE,F000000005,01/05/2006,BIRTH
A000005214,CATTLE,F000000005,01/05/2006,BIRTH
A000005215,CATTLE,F000000006,01/05/2006,BIRTH
A000005216,CATTLE,F000000006,01/05/2006,BIRTH
A000005217,CATTLE,F000000006,01/05/2006,BIRTH
A000005218,CATTLE,F000000006,01/05/2006,BIRTH
A000005219,CATTLE,F000000006,01/05/2006,BIRTH
A000005220,CATTLE,F000000006,01/05/2006,BIRTH
A000005221,CATTLE,F000000006,01/05/2006,BIRTH
A000005222,CATTLE,F000000006,01/05/2006,BIRTH
A000005223,CATTLE,F000000006,01/05/2006,BIRTH
A000005224,CATTLE,F000000007,01/05/2006,BIRTH
A000005225,CATTLE,F000000007,01/05/2006,BIRTH
A000005226,CATTLE,F000000007,01/05/2006,BIRTH
A000005227,CATTLE,F000000007,01/05/2006,BIRTH
A000005228,CATTLE,F000000007,01/05/2006,BIRTH
A000005229,CATTLE,F000000008,01/05/2006,BIRTH
A000005230,CATTLE,F000000008,01/05/2006,BIRTH
A000005231,CATTLE,F000000008,01/05/2006,BIRTH
A000005232,CATTLE,F000000008,01/05/2006,BIRTH
A000005233,CATTLE,F000000008,01/05/2006,BIRTH
A000005234,CATTLE,F000000008,01/05/2006,BIRTH
A000005235,CATTLE,F000000008,01/05/2006,BIRTH
A000005236,CATTLE,F000000008,01/05/2006,BIRTH
A000005237,CATTLE,F000000008,01/05/2006,BIRTH
A000005238,CATTLE,F000000009,01/05/2006,BIRTH
A000005239,CATTLE,F000000009,01/05/2006,BIRTH
A000005240,CATTLE,F000000009,01/05/2006,BIRTH
A000005241,CATTLE,F000000009,01/05/2006,BIRTH
A000005242,CATTLE,F000000009,01/05/2006,BIRTH
A000005243,CATTLE,F000000009,01/05/2006,BIRTH
A000005244,CATTLE,F000000009,01/05/2006,BIRTH
A000005245,CATTLE,F000000010,01/05/2006,BIRTH
A000005246,CATTLE,F000000010,01/05/2006,BIRTH
A000005247,CATTLE,F000000011,01/05/2006,BIRTH
A000005248,CATTLE,F000000011,01/05/2006,BIRTH
A000005249,CATTLE,F000000011,01/05/2006,BIRTH
A000005250,CATTLE,F000000011,01/05/2006,BIRTH
A000005251,CATTLE,F000000011,01/05/2006,BIRTH
A000005252,CATTLE,F000000011,01/05/2006,BIRTH
A000005253,CATTLE,F000000012,01/05/2006,BIRTH
A000005254,CATTLE,F000000012,01/05/2006,BIRTH
A000005255,CATTLE,F000000012,01/05/2006,BIRTH
A000005256,CATTLE,F000000012,01/05/2006,BIRTH
A000005257,CATTLE,F000000012,01/05/2006,BIRTH
A000005258,CATTLE,F000000012,01/05/2006,BIRTH
A000005259,CATTLE,F000000012,01/05/2006,BIRTH
A000005260,CATTLE,F000000013,01/05/2006,BIRTH
A000005261,CATTLE,F000000013,01/05/2006,BIRTH
A000005262,CATTLE,F000000013,01/05/2006,BIRTH
A000005263,CATTLE,F000000013,01/05/2006,BIRTH
A000005264,CATTLE,F000000013,01/05/2006,BIRTH
A000005265,CATTLE,F000000013,01/05/2006,BIRTH
A000005266,CATTLE,F000000013,01/05/2006,BIRTH
A000005267,CATTLE,F000000013,01/05/2006,BIRTH
A000005268,CATTLE,F000000013,01/05/2006,BIRTH
A000005269,CATTLE,F000000015,01/05/2006,BIRTH
A000005270,CATTLE,F000000015,01/05/2006,BIRTH
A000005271,CATTLE,F000000015,01/05/2006,BIRTH
A000005272,CATTLE,F000000015,01/05/2006,BIRTH
A000005273,CATTLE,F000000015,01/05/2006,BIRTH
A000005274,CATTLE,F000000015,01/05/2006,BIRTH
A000005275,CATTLE,F000000015,01/05/2006,BIRTH
A000005276,CATTLE,F000000015,01/05/2006,BIRTH
A000005277,CATTLE,F000000015,01/05/2006,BIRTH
A000005278,CATTLE,F000000016,01/05/2006,BIRTH
A000005279,CATTLE,F000000016,01/05/2006,BIRTH
A000005280,CATTLE,F000000016,01/05/2006,BIRTH
A000005281,CATTLE,F000000016,01/05/2006,BIRTH
A000005282,CATTLE,F000000017,01/05/2006,BIRTH
A000005283,CATTLE,F000000017,01/05/2006,BIRTH
A000005284,CATTLE,F000000017,01/05/2006,BIRTH
A000005285,CATTLE,F000000017,01/05/2006,BIRTH
A000005286,CATTLE,F000000017,01/05/2006,BIRTH
A000005287,CATTLE,F000000017,01/05/2006,BIRTH
A000005288,CATTLE,F000000017,01/05/2006,BIRTH
A000005289,CATTLE,F000000017,01/05/2006,BIRTH
A000005290,CATTLE,F000000018,01/05/2006,BIRTH
A000005291,CATTLE,F000000018,01/05/2006,BIRTH
A000005292,CATTLE,F000000019,01/05/2006,BIRTH
A000005293,CATTLE,F000000019,01/05/2006,BIRTH
A000005294,CATTLE,F000000019,01/05/2006,BIRTH
A000005295,CATTLE,F000000019,01/05/2006,BIRTH
A000005296,CATTLE,F000000019,01/05/2006,BIRTH
A000005297,CATTLE,F000000019,01/05/2006,BIRTH
A000005298,CATTLE,F000000019,01/05/2006,BIRTH
A000005299,CATTLE,F000000020,01/05/2006,BIRTH
A000005300,CATTLE,F000000020,01/05/2006,BIRTH
A000005301,CATTLE,F000000020,01/05/2006,BIRTH
A000002001,CATTLE,F000000003,01/05/2006,ON
A000002001,CATTLE,F000000002,01/05/2006,OFF
A000002002,CATTLE,F000000003,01/05/2006,ON
A000002002,CATTLE,F000000002,01/05/2006,OFF
A000002003,CATTLE,F000000003,01/05/2006,ON
A000002003,CATTLE,F000000002,01/05/2006,OFF
A000002004,CATTLE,F000000003,01/05/2006,ON
A000002004,CATTLE,F000000002,01/05/2006,OFF
A000002005,CATTLE,F000000003,01/05/2006,ON
A000002005,CATTLE,F000000002,01/05/2006,OFF
A000002006,CATTLE,F000000003,01/05/2006,ON
A000002006,CATTLE,F000000002,01/05/2006,OFF
A000002007,CATTLE,F000000003,01/05/2006,ON
A000002007,CATTLE,F000000002,01/05/2006,OFF
A000002008,CATTLE,F000000003,01/05/2006,ON
A000002008,CATTLE,F000000002,01/05/2006,OFF
A000002009,CATTLE,F000000003,01/05/2006,ON
A000002009,CATTLE,F000000002,01/05/2006,OFF
A000002078,CATTLE,F000000003,01/05/2006,ON
A000002078,CATTLE,F000000002,01/05/2006,OFF
A000002079,CATTLE,F000000003,01/05/2006,ON
A000002079,CATTLE,F000000002,01/05/2006,OFF
A000002080,CATTLE,F000000003,01/05/2006,ON
A000002080,CATTLE,F000000002,01/05/2006,OFF
A000002161,CATTLE,F000000003,01/05/2006,ON
A000002161,CATTLE,F000000002,01/05/2006,OFF
A000002162,CATTLE,F000000003,01/05/2006,ON
A000002162,CATTLE,F000000002,01/05/2006,OFF
A000002163,CATTLE,F000000003,01/05/2006,ON
A000002163,CATTLE,F000000002,01/05/2006,OFF
A000002164,CATTLE,F000000003,01/05/2006,ON
A000002164,CATTLE,F000000002,01/05/2006,OFF
A000002165,CATTLE,F000000003,01/05/2006,ON
A000002165,CATTLE,F000000002,01/05/2006,OFF
A000002166,CATTLE,F000000003,01/05/2006,ON
A000002166,CATTLE,F000000002,01/05/2006,OFF
A000002167,CATTLE,F000000003,01/05/2006,ON
A000002167,CATTLE,F000000002,01/05/2006,OFF
A000002168,CATTLE,F000000003,01/05/2006,ON
A000002168,CATTLE,F000000002,01/05/2006,OFF
A000005302,CATTLE,F000000001,01/06/2006,BIRTH
A000005303,CATTLE,F000000001,01/06/2006,BIRTH
A000005304,CATTLE,F000000001,01/06/2006,BIRTH
A000005305,CATTLE,F000000001,01/06/2006,BIRTH
A000005306,CATTLE,F000000001,01/06/2006,BIRTH
A000005307,CATTLE,F000000001,01/06/2006,BIRTH
A000005308,CATTLE,F000000001,01/06/2006,BIRTH
A000005309,CATTLE,F000000001,01/06/2006,BIRTH
A000005310,CATTLE,F000000001,01/06/2006,BIRTH
A000005311,CATTLE,F000000002,01/06/2006,BIRTH
A000005312,CATTLE,F000000002,01/06/2006,BIRTH
A000005313,CATTLE,F000000002,01/06/2006,BIRTH
A000005314,CATTLE,F000000002,01/06/2006,BIRTH
A000005315,CATTLE,F000000002,01/06/2006,BIRTH
A000005316,CATTLE,F000000002,01/06/2006,BIRTH
A000005317,CATTLE,F000000002,01/06/2006,BIRTH
A000005318,CATTLE,F000000002,01/06/2006,BIRTH
A000005319,CATTLE,F000000003,01/06/2006,BIRTH
A000005320,CATTLE,F000000003,01/06/2006,BIRTH
A000005321,CATTLE,F000000003,01/06/2006,BIRTH
A000005322,CATTLE,F000000003,01/06/2006,BIRTH
